sourceList,number,title,videoId,viewCount,category,language,languageConfidence,year,eraTags,eraConfidence
recentPop25,POP25-437,渺小,BClZoVLwZCE,22028826,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-438,不是因為天氣晴朗才愛你,9_068Ekk_fs,20713361,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-439,愛上你,kPUc7w3G-WM,20661634,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-440,十七,i8cptH7f7lE,20409553,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-441,我想我不會愛你,jmvsxBwpnIQ,19752236,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-442,盛夏之約,6Xu-TGL-_qk,19239078,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-443,時候不早,levtdfsgdpE,18453908,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-444,匿名的好友,s9hGDIpwfXw,17920729,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-445,安靜了,xChME6md5kg,17627417,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-446,不哭,OC1QZH5Oi5A,17444507,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-447,最重要的決定,RmrVpCVoVJU,17044725,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-448,理想情人,2O2bBhjudXw,16382043,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-449,九九,To7qHHaTl0s,15530142,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-450,華納,N9yS6lll1rk,15370085,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-451,其實我們值得幸福,n47PIx7IqeQ,15273776,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-452,流星雨,T--M_M2NvhM,14825588,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-453,在青春迷失的咖啡館,M-JniYT3_pE,14042431,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-454,少女,Vs9A65M3v-k,13667406,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-455,自然醒,jUb1XQzNiCI,12859295,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-456,點水,BjtOxuT8Zec,12807496,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-457,皮囊,WNdB7rBpGhk,12733732,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-458,女醫明妃傳,-n2TXWcCzjo,12444919,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-459,觸電,a5Fsia3hKyo,12195343,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-460,如煙,Qd9YGu3FWgc,12177432,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-461,觀眾,k2Dj3uZVfok,11594737,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-462,阿飛的小蝴蝶,vNR3MlBBDZo,10891610,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-463,猴籠,033JQZV8cJU,10526146,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-464,藍色的你,nL_VoX0ZR0E,10344808,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-465,為你寫下這首情歌,V9sWPHGbESM,10226010,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-466,遠在眼前的你,pTQO9AktIV8,10141381,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-467,一眼萬年,IhUGIZjOwWs,10110579,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-468,我想要佔據你,IT35gZlLYXQ,10060407,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-469,獨一無二,kchgp0E-P4w,9827660,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-470,趁少年,Sj8vtJYlHOg,9288200,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-471,你不會,KuAaj0OC-Zs,8641804,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-472,夠了,ExT-8Z6_iSc,8380029,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-473,天堂島,IBq5USw6AoQ,8211128,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-474,還是會,eGNqW9sybyU,8061205,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-475,認真如初,04ThjOzaETs,7994203,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-476,全是愛,UlUy1f66lII,7911040,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-477,一念之間,AfFpsCz-aoY,7878920,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-478,無情的情書,pPr8vkMAe9w,7730046,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-479,小丑,PdcheAL3J9I,7609842,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-480,說你愛我,LaiZQ1z_nRQ,7318313,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-481,美麗新世界,QDiSck_imgw,6749481,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-482,倒帶,m0mFZMco_PA,5595714,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-483,永遠都在,a8-9we0HjA4,5557842,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-484,伯樂,Q8XCxvpMYKQ,5041282,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-485,愛情句型,wvrQU9VCts0,5028030,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-486,忘了我也不錯,ePNzWWfaX6k,4961555,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-487,男人背後,FdeE0b9OFBE,4537081,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-488,圈套,ZWcmGnbs2lQ,4355417,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-489,我愛雨夜花,nDdGUuWxXGE,4119722,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-490,飲勝,2iOTunnAXqg,4041248,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-491,獨善其身,6V9iNXXol1Q,4019230,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-492,你流淚所以我流淚,Hn1gk94I4zA,3870755,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-493,第一滴淚,07tZdoZjS78,3812131,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-494,Gigi,6tDVANFrRsI,3700690,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-495,有故事的人,iM_KHFyPa_o,3624083,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-496,少年維特的煩惱,koMitB0qU38,3609918,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-497,你都有今日,8CSDHJKznjQ,3519511,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-498,波斯貓,wpq30k3cYFY,3513494,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-499,姊妹,OO60xtWjLRw,3338870,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-500,一所懸命,KJDtNy8TLaA,3103829,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-501,水星逆行,KsEJ60ECj5Y,3084371,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-502,玩偶奇遇記,J8HTK1ff-ak,2990092,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-503,一起去跑步,m99Py_8NtZE,2976012,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-504,一點點,trfYUpA369o,2947653,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-505,殘酷遊戲,FdSdiF8fu8c,2795799,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-506,黑夜的星,dUWvqjefEd4,2768636,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-507,壞與更壞,0MMhVTiiZDI,2727237,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-508,最好的時光,L8IeVzD6Yaw,2720398,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-509,沙燕之歌,nsA3ue-hihE,2704547,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-510,也許我不會活多一歲,GDYRoLDyRWU,2607426,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-511,日落,wVpUg6tP6_M,2397887,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-512,最動人一次,ABS7egaOjBc,2378810,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-513,獨佔神話,L8DUzSX6zgs,2339639,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-514,流浪者之歌,g4S62wqdlRg,2312450,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-515,嫁妝,4qDb6Cs-TvA,2244056,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-516,你就是我無可替代,2YBaUgxfGYg,2151165,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-517,粉碎糖果屋,FjS50ATT1v0,2124088,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-518,阿波羅,O2VV7ODIGVc,2044172,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-519,無用,MGTJlcQ6V4k,1983451,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-520,衝動,5N9_f6df1Nw,1941905,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-521,因為你,XN7rKLpBKxs,1918452,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-522,王者之聲,E1L4auoz3Bc,1909850,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-523,Cloud,VHt8upfvSQ8,1772545,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-524,感情寄生族,pRlP2J0qvw4,1769667,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-525,牽手,yw4brt787zg,1733196,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-526,沒有翅膀的人,1RAJ3SvyBus,1597465,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-527,二期大樓,14_6ClBQdKk,1544742,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-528,老媽最常說的十句話,ivoxDQLM7nw,1500249,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-529,飯戲攻心,ddWE5Wg5Jos,1494162,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-530,神愛世人,QIWasCe4IU8,1488363,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-531,忠孝東路走九遍,hYRD31ME1KU,1483025,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-532,拾荒,L4NHrCj6FwM,1460118,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-533,單戀這件小事,GS3h_qm5E6E,1378916,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-534,邊一個發明了返工,Fx_EEfKUouY,1279692,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-535,天黑黑,OswWbP4qEso,1271628,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-536,38一朵花,su3CXKREjVM,1195425,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-537,蜂蜜人蔘,jI8nFU95K7s,1184934,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-538,睜一隻眼閉一隻眼,kZ0tZWUrTd8,1183493,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-539,隨時隨地,p2NC-XAleRU,1175859,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-540,河濱公園,q8xQuzdpZpU,1151443,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-541,跟你分擔失落比較快樂,arrPAxdMdmQ,1120656,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-542,轉機,MEbEV-zAE1g,1092331,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-543,我若不曾愛過你,qNqNcvDSoc0,1041822,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-544,無底洞,nkCYq7-ITFI,1002269,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-545,生命之花,0vOjR_GXg5I,985226,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-546,我所看見的未來,X7t5kqcFYwg,964550,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-547,身外之物,MFTwxAZIEBk,882942,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-548,王灝兒,5Dj9-W2Jvns,881616,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-549,曖昧,EWv76g9PhTQ,817675,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-550,收到收到,2LBdRVZZPiA,811920,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-551,最後情人,weAi0OMDWhE,790552,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-552,拖延症,ZSEtVdsxO48,775306,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-553,空隙,5TVLXDWLQZA,713149,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-554,雨時多雲偶陣晴,EjmAaU8Tzy0,705841,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-555,可再遇見,BQH5L8x1Djw,704313,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-556,今天睡在這裡,_o1Ya_f-ANw,639192,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-557,再一次就好,5IOt2_hqq0U,637419,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-558,可靠我,XQ_tYZGbgmc,632701,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-559,再見二丁目,oSkBr9kAUeU,624008,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-560,想知道現在你好不好,XYFTQ9tfvKw,582798,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-561,靈感床,u9LkbzYswH8,574295,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-562,一晃眼,EzgmfQijkSo,573947,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-563,進退,WrJVW9Z43OA,567399,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-564,再見寧靜海,gJS2sooWk9Y,562233,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-565,答案,RMlkjNdSceE,553709,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-566,阿茲海默,9wNkBJpzpZQ,550616,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-567,安静了,g6yeU66e_DI,545764,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-568,反轉地球,4ZB7TE1O7Vo,537980,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-569,雜技,5sYkIDYNz1Y,531724,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-570,越唱越強,1Qw3IB2UIso,526431,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-571,全世界失眠,V1ZgP9o6N5s,526037,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-572,配角,rch1UIHXyaE,512636,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-574,連名帶姓,qf09H2xFq2s,107184928,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-575,愛著愛著就永遠,fJWN7wtvaJ0,71713479,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-576,魔鬼中的天使,na_xv5iFt2Y,70670390,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-577,再會中港路,lgLF1eMF-zI,50647806,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-578,不該,_VxLOj3TB5k,184739082,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-579,再見,Lhel0tzHE08,163371448,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-580,差不多姑娘,s4pxJ-1QLQg,53916100,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-581,終究還是因為愛,fl1Wbd-ldMQ,45750954,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-582,說謊,ftfJRzW0MPo,45507676,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-583,浪費,LTzy8NF3BDo,36657507,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-584,最熟悉的陌生人,C5mI0TqrJ-4,35743199,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-585,透明,-CwoylxqVPA,35294877,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-586,喜歡寂寞,AUv4_lsYb6U,33569604,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-587,天真有邪,hrdQ_6K6oXk,33070136,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-588,讓我為你唱情歌,atGbcYTjZCY,33031181,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-589,只能想念你,VEYVQmgWsIg,31997801,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-590,心牆,VhCRokYVF1I,31054956,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-591,凡人歌,OsUr8N7t4zc,31007994,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-592,癡情玫瑰花,YI4PoIMn0nE,30489562,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-593,不具名的悲傷,HfO2yMfLsw0,28820452,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-594,想自由,NuiAOSii_sk,27649616,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-595,摩天動物園,A6gIat5xLWI,22699383,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-596,雙面夏娃,6VCpmBYAKXI,21988578,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-597,愛在西元前,5XK2C9w6oVk,25208966,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-598,浪漫來襲,jTcLJYVzFo8,20531606,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-599,如果我們還在一起,mBB_67OxXIo,19855399,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-600,怎麼說我不愛你,Nfo7ayzhg2Q,19224431,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-601,餘波盪漾,LEdrjjMfe-Q,18199137,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-602,愛不單行,iBrOFd1wDuQ,18061617,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-603,小幸運,_sQSXwdtxlY,202857044,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-604,七里香,L229QDxDakU,104453881,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-605,青花瓷,DYptgVvkVLQ,93453072,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-606,分手快樂,k_l7FVsqUyM,53882736,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-607,愛很簡單,lhtaCBSL9AE,35316342,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-608,睫毛彎彎,NAODcPQcy9U,23840938,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-609,就是愛你,WRwarsqzZ_M,18003993,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-610,大城小愛,sU_ByeHJtw8,17616764,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-611,很愛很愛你,3znMCsScCxo,14203297,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-612,如果你也聽說,TVjsnSJlULg,12755104,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-613,你曾是少年,crIP7PuC8Bc,12238303,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-614,第一次愛的人,jWTmveuepAQ,7232838,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-615,小美滿,9vT5ni5WDCY,5484486,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-616,化身孤島的鯨,ALuJdb96_Fs,1907347,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-617,只字不提,Ij_9xW9Bc6U,1857521,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-618,繁花依舊,Jig8P2DMXfg,1628396,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-619,花開忘憂,NmWfCy9xUsc,627527,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-620,我好想你,P_pyfLArjQg,78012492,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-621,很久以後,2BEFukvLZfI,72154737,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-622,頑童,hDj47GTTjpQ,56176315,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-623,我很快樂,Ezd_DLawfHI,55823378,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-624,妳不愛我,Ou92wShJaAU,54891890,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-625,愛久見人心,RkQy3NlG1eo,41796509,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-626,捲菸,S4JLJVVjevI,40465964,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-627,愛情教會我們的事,k8A3aQhOfqc,38134944,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-628,傻子,xi6wOaZ61-U,33660300,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-629,蒲公英的约定,LVpYT6r4Pis,27650604,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
